iso3,location,region,hrp_location,indicator_id,date,alert_level,value,plot,map,plot2,other_images,summary_long,summary_short,summary_source,hdx_url,source_url,other_urls,further_information,campaign_url,campaign_date,signals_version
LBN,Lebanon,Middle East and North Africa,False,idmc_displacement_disaster,2020-08-19 00:00:00,Medium concern,51612.90322580645,https://mcusercontent.com/ea3f905d50ea939780139789d/images/3f26dd19-6742-85c7-3424-848960c70682.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/9697795c-bd72-366c-ef9b-3ff65bf43abc.png,,,"The displacement in Beirut, Lebanon, was primarily due to explosions at the port.",Port explosions in capital trigger major displacement of residents.,IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-lbn,https://www.internal-displacement.org/countries/lebanon,https://www.nrc.no/news/2020/august/beirut-explosion-tens-of-thousands-of-new-homeless-face-winter-crisis/,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-lbn"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/lebanon"">IDMC page</a> for more information. Get context from the report sourced by the IDMC:

<ol>
<li><a href=""https://www.nrc.no/news/2020/august/beirut-explosion-tens-of-thousands-of-new-homeless-face-winter-crisis/"">Norwegian Refugee Council (NRC)</a></li></ol>",http://eepurl.com/iUa0DE#LBN,2020-08-19,0.1.9.0
LBR,Liberia,West and Central Africa,False,idmc_displacement_disaster,2024-06-30 00:00:00,High concern,60309.0,https://mcusercontent.com/ea3f905d50ea939780139789d/images/93f8402b-dcd5-b91f-f5e3-c5b0bfe53c4d.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/197670e8-b0cc-475a-95b1-2f6980b61313.png,,,"Heavy rains caused severe flooding, displacing thousands of people in Montserrado (including Monrovia and surrounding areas), Bong, and Grand Cape Mount Counties. Specific displacement events occurred from late June to early July 2024, and mid-June 2024.",Severe flooding displaces thousands in multiple counties after heavy rains.,IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-lbr,https://www.internal-displacement.org/countries/liberia,https://reliefweb.int/report/liberia/liberia-flood-2024-dref-operation-mdrlr008; https://go.ifrc.org/field-reports/17090,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-lbr"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/liberia"">IDMC page</a> for more information. Get context from the two reports sourced by the IDMC:

<ol>
<li><a href=""https://reliefweb.int/report/liberia/liberia-flood-2024-dref-operation-mdrlr008"">National Disaster Management Authority; Red Cross/Red Crescent Movement</a></li>
<li><a href=""https://go.ifrc.org/field-reports/17090"">International Federation of the Red Cross (IFRC); National Authorities</a></li></ol>",http://eepurl.com/iUa2MM#LBR,2024-06-30,0.1.9.0
LKA,Sri Lanka,Asia and the Pacific,False,idmc_displacement_disaster,2021-06-07 00:00:00,High concern,50543.142857142855,https://mcusercontent.com/ea3f905d50ea939780139789d/images/5146f8f6-2c79-74b0-1ba5-de8bb1bae290.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/e39aca81-5cff-bc1e-2f3f-46107b696f0f.png,,,"Monsoon rains in Sri Lanka caused significant flooding and landslides, leading to displacements mainly in Central, Sabaragamuwa, Western, and North Western Provinces, with districts like Kandy, Rathnapura, Kegalle, Gampaha, Colombo, Kalutura, and Puttalam being most affected. Evacuees were either sheltered in emergency relief camps or stayed with relatives. The primary reason for displacement was heavy rainfall resulting in floods and landslides.","Monsoon rains cause flooding and landslides, displacing thousands in provinces.",IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-lka,https://www.internal-displacement.org/countries/sri-lanka,http://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=273&report_type_id=1&lang=en,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-lka"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/sri-lanka"">IDMC page</a> for more information. Get context from the report sourced by the IDMC:

<ol>
<li><a href=""http://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=273&report_type_id=1&lang=en"">Disaster Management Centre (DMC)</a></li></ol>",http://eepurl.com/iUa01o#LKA,2021-06-07,0.1.9.0
MAR,Morocco,Middle East and North Africa,False,idmc_displacement_disaster,2023-09-08 00:00:00,High concern,146008.0,https://mcusercontent.com/ea3f905d50ea939780139789d/images/74433419-3b2b-79be-1ebe-ce68d779c961.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/e99d8830-fc19-4a38-7e6f-30202e53c2fa.png,,,"Displacement in Marrakech-Safi was primarily due to an earthquake that destroyed housing, while in the commune of Maghraoua, Taza, it was caused by a wildfire.",Earthquake and wildfire cause widespread displacement in two regions.,IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-mar,https://www.internal-displacement.org/countries/morocco,https://www.reuters.com/world/africa/morocco-earthquake-affected-28-million-people-says-minister-2023-09-22/; https://snrtnews.com/fr/article/taza-morad-safadi-revele-le-bilan-des-incendies-81496,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-mar"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/morocco"">IDMC page</a> for more information. Get context from the two reports sourced by the IDMC:

<ol>
<li><a href=""https://www.reuters.com/world/africa/morocco-earthquake-affected-28-million-people-says-minister-2023-09-22/"">Ministry of Economy and Finance</a></li>
<li><a href=""https://snrtnews.com/fr/article/taza-morad-safadi-revele-le-bilan-des-incendies-81496"">Agence Nationale des Eaux et Forêts</a></li></ol>",http://eepurl.com/iUa1_Y#MAR,2023-09-08,0.1.9.0
MDG,Madagascar,Southern and Eastern Africa,False,idmc_displacement_disaster,2023-01-29 00:00:00,High concern,51880.0,https://mcusercontent.com/ea3f905d50ea939780139789d/images/7359d33b-19f0-e5db-ac44-b98919e0eed5.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/53ea10f6-b466-5ab8-6094-a30c9bb4ea0f.png,,,"The main reason for displacement reported is due to a typhoon/hurricane/cyclone affecting various regions. Significant displacement occurred in Boeny, Atsimo-Atsinanana, and Menabe, among other regions. National and regional disaster authorities provided the data for these displacements.","Typhoon causes widespread displacement in Boeny, Atsimo-Atsinanana, Menabe regions.",IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-mdg,https://www.internal-displacement.org/countries/madagascar,https://bngrc.gov.mg/,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-mdg"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/madagascar"">IDMC page</a> for more information. Get context from the report sourced by the IDMC:

<ol>
<li><a href=""https://bngrc.gov.mg/"">Bureau National de Gestion des Risques et des Catastrophes, Ministère de l'Intérieur et de la Réforme Administrative (BNGRC)</a></li></ol>",http://eepurl.com/iUa1SQ#MDG,2023-01-29,0.1.9.0
MMR,Myanmar,Asia and the Pacific,True,idmc_displacement_disaster,2019-08-05 00:00:00,Medium concern,52619.642857142855,https://mcusercontent.com/ea3f905d50ea939780139789d/images/f7a3a123-f9f5-1035-218c-b9716dac9d0f.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/e26f8dce-2f94-b342-c223-be8db7ea3d5f.png,,,"Displacement was primarily caused by monsoon flooding in various states and regions in Myanmar. The affected areas include Ayeyarwady, Bago, Kayin, Mon, Tanintharyi, and Yangon. Many people remain in temporary shelters and evacuation centers following the floods.",Monsoon floods displace residents; many remain in shelters and centers.,IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-mmr,https://www.internal-displacement.org/countries/myanmar,https://reliefweb.int/report/myanmar/myanmar-monsoon-floods-emergency-plan-action-epoa-dref-n-mdmm012; https://reliefweb.int/sites/reliefweb.int/files/resources/OCHA%20%20Flash%20Update%20No%202%20-%20Myanmar%20Floods%20-%20as%20of%2023%20July%202019%20-%20ENG%20-FINAL.pdf,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-mmr"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/myanmar"">IDMC page</a> for more information. Get context from the two reports sourced by the IDMC:

<ol>
<li><a href=""https://reliefweb.int/report/myanmar/myanmar-monsoon-floods-emergency-plan-action-epoa-dref-n-mdmm012"">International Federation of the Red Cross (IFRC)</a></li>
<li><a href=""https://reliefweb.int/sites/reliefweb.int/files/resources/OCHA%20%20Flash%20Update%20No%202%20-%20Myanmar%20Floods%20-%20as%20of%2023%20July%202019%20-%20ENG%20-FINAL.pdf"">Office for the Coordination of Humanitarian Affairs (OCHA)</a></li></ol>",http://eepurl.com/iUaZ9Y#MMR,2019-08-05,0.1.9.0
MMR,Myanmar,Asia and the Pacific,True,idmc_displacement_disaster,2023-08-12 00:00:00,High concern,53592.0,https://mcusercontent.com/ea3f905d50ea939780139789d/images/5a8d7a05-865c-d220-b119-8204917b3a03.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/aa380570-f894-ff05-7d04-7e06de53a969.png,,,"The primary reasons for displacement were floods, tornadoes, and landslides, affecting various regions in Kachin, Kayin, Chin, Rakhine, Mon, Magway, Bago, Tanintharyi, Yangon, Irrawaddy, Minbya, Kyauktaw, Chaungzon, Maubin, and Nyaung-U. Flooding caused widespread evacuations and relocations, while tornadoes primarily led to households being displaced due to destroyed housing. Landslides also contributed to displacements in specific areas such as the Irrawaddy River region and Chaungzon.","Floods, tornadoes, and landslides cause widespread displacement across multiple regions.",IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-mmr,https://www.internal-displacement.org/countries/myanmar,https://www.straitstimes.com/asia/se-asia/evacuated-from-flood-hit-homes-48000-in-myanmar-waiting-to-go-home; https://www.ddm.gov.mm/?p=92226; https://www.ddm.gov.mm/?p=92277,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-mmr"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/myanmar"">IDMC page</a> for more information. Get context from the three most recent reports sourced by the IDMC:

<ol>
<li><a href=""https://www.straitstimes.com/asia/se-asia/evacuated-from-flood-hit-homes-48000-in-myanmar-waiting-to-go-home"">Ministry of Social Welfare, Relief and Resettlement</a></li>
<li><a href=""https://www.ddm.gov.mm/?p=92226"">Department of Disaster Management (DDM)</a></li>
<li><a href=""https://www.ddm.gov.mm/?p=92277"">Department of Disaster Management (DDM)</a></li></ol>",http://eepurl.com/iUa19Y#MMR,2023-08-12,0.1.9.0
MOZ,Mozambique,Southern and Eastern Africa,True,idmc_displacement_disaster,2019-03-15 00:00:00,Medium concern,88888.88888888889,https://mcusercontent.com/ea3f905d50ea939780139789d/images/e54b19ac-2cb1-65a3-a41c-da6c1d0140a5.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/1f80b615-b6fe-447e-96d1-65fafcb412e6.png,,,"Displacement in Mozambique has occurred due to Tropical Cyclone Idai, impacting a large number of residents internally.","Cyclone Idai displaces many residents internally, causing widespread impact.",IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-moz,https://www.internal-displacement.org/countries/mozambique,https://www.iom.int/news/iom-responds-devastating-cyclone-idai-shelter-materials-and-more,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-moz"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/mozambique"">IDMC page</a> for more information. Get context from the report sourced by the IDMC:

<ol>
<li><a href=""https://www.iom.int/news/iom-responds-devastating-cyclone-idai-shelter-materials-and-more"">Civil Protection; Government</a></li></ol>",http://eepurl.com/iUaZYA#MOZ,2019-03-15,0.1.9.0
MOZ,Mozambique,Southern and Eastern Africa,True,idmc_displacement_disaster,2022-01-29 00:00:00,Medium concern,53179.2,https://mcusercontent.com/ea3f905d50ea939780139789d/images/0223cf0b-d251-b687-e8dc-d8ca700395f7.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/77740c66-f197-d459-fea6-798e8197797c.png,,,"Displacement has occurred in Nampula, Zambezia, Sofala, and Tete provinces due to Tropical Storm Ana.",Tropical Storm Ana displaces residents in multiple provinces after devastation.,IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-moz,https://www.internal-displacement.org/countries/mozambique,https://displacement.iom.int/reports/mozambique-tropical-storm-ana-flash-report-03-02-february-2022-0?close=true,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-moz"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/mozambique"">IDMC page</a> for more information. Get context from the report sourced by the IDMC:

<ol>
<li><a href=""https://displacement.iom.int/reports/mozambique-tropical-storm-ana-flash-report-03-02-february-2022-0?close=true"">Government; IOM Displacement Tracking Matrix (IOM DTM)</a></li></ol>",http://eepurl.com/iUa1lA#MOZ,2022-01-29,0.1.9.0
MWI,Malawi,Southern and Eastern Africa,False,idmc_displacement_disaster,2019-03-12 00:00:00,Medium concern,54037.0,https://mcusercontent.com/ea3f905d50ea939780139789d/images/567298d9-6fa4-c168-e823-5ee20d6a9211.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/70b54cfd-175b-f333-cfa8-d775c10cab0c.png,,,"Cyclone Idai and subsequent heavy flooding in mid-March led to significant displacement in Malawi, particularly in 15 districts affected by the floods. The Southern Region experienced widespread flooding, particularly impacting households, while the Central Region also saw notable displacement due to floods in February.",Cyclone Idai and floods displace residents across several districts in March.,IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-mwi,https://www.internal-displacement.org/countries/malawi,https://reliefweb.int/sites/reliefweb.int/files/resources/SA_Cyclone_and_Flooding_Snapshot_12032019.pdf; https://reliefweb.int/sites/reliefweb.int/files/resources/SitrepNo2-%20Malawi%20Floods%20-%2023March2019.pdf; https://www.facebook.com/144225626324506/photos/a.169227743824294/422415841838815/?type=3&__tn__=H-R,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-mwi"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/malawi"">IDMC page</a> for more information. Get context from the three most recent reports sourced by the IDMC:

<ol>
<li><a href=""https://reliefweb.int/sites/reliefweb.int/files/resources/SA_Cyclone_and_Flooding_Snapshot_12032019.pdf"">Government; United Nations (UN)</a></li>
<li><a href=""https://reliefweb.int/sites/reliefweb.int/files/resources/SitrepNo2-%20Malawi%20Floods%20-%2023March2019.pdf"">The Department of Disaster Management Affairs (Dodma)</a></li>
<li><a href=""https://www.facebook.com/144225626324506/photos/a.169227743824294/422415841838815/?type=3&__tn__=H-R"">The Department of Disaster Management Affairs (Dodma)</a></li></ol>",http://eepurl.com/iUaZWQ#MWI,2019-03-12,0.1.9.0
